Status,Is_Dropout,Course_Name,Gender_Label,Age_at_enrollment,Age_Group,Scholarship_Label,Tuition_Label,Debtor_Label,Marital_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_approved,Curricular_units_2nd_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Sem1_Approved_Group,Sem2_Approved_Group,Sem2_Grade_Group,Unemployment_rate,GDP
Graduate,0,Advertising & Marketing Mgmt,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,131.3,140.0,6,6,13.5,13.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Management (Evening),Perempuan,23,23-25 Tahun,Ya,Tepat Waktu,Tidak,Lajang,120.0,120.0,5,6,11.8,12.333333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Enrolled,0,Tourism,Perempuan,18,<20 Tahun,Tidak,Menunggak,Tidak,Lajang,110.3,118.0,5,5,12.6,11.8,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Dropout,1,Basic Education,Perempuan,33,>25 Tahun,Tidak,Tepat Waktu,Tidak,Cerai,100.0,133.1,6,3,12.166666666666666,11.0,4-6 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Social Service,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,110.7,111.0,6,6,12.166666666666666,11.0,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Dropout,1,Animation & Multimedia Design,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,143.4,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,115.9,125.0,7,8,13.557142857142855,13.2,7+ Unit,7+ Unit,Sedang (11-14),12.4,1.79
Enrolled,0,Management (Evening),Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,145.0,133.1,4,4,12.25,11.8,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Communication Design,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.9,136.0,6,6,14.333333333333334,13.5,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Journalism & Communication,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,108.4,115.0,4,4,10.5,11.75,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Journalism & Communication,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,114.3,116.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),7.6,0.32
Enrolled,0,Basic Education,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,110.0,110.0,4,3,12.75,11.333333333333334,4-6 Unit,1-3 Unit,Sedang (11-14),10.8,1.74
Enrolled,0,Social Service,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,121.7,135.0,0,4,0.0,11.0,0 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Management,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,123.7,131.0,1,1,14.0,14.0,1-3 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,116.5,124.0,7,8,14.093333333333332,15.0,7+ Unit,7+ Unit,Tinggi (15-20),11.1,2.02
Graduate,0,Social Service,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,155.0,163.0,6,6,13.333333333333334,13.166666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,129.3,137.0,7,7,12.071428571428571,12.071428571428571,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,121.7,128.0,6,6,12.666666666666666,12.5,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Enrolled,0,Veterinary Nursing,Perempuan,27,>25 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,148.2,133.1,6,5,12.125,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,125.5,133.1,7,7,13.2,13.2575,7+ Unit,7+ Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,131.9,148.0,7,8,14.15,14.51125,7+ Unit,7+ Unit,Tinggi (15-20),15.5,-4.06
Enrolled,0,Basic Education,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,121.8,127.0,4,3,13.5,10.666666666666666,4-6 Unit,1-3 Unit,Sedang (11-14),10.8,1.74
Dropout,1,Basic Education,Perempuan,28,>25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,107.7,110.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Dropout,1,Oral Hygiene,Perempuan,36,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,115.5,133.1,5,3,12.2,11.4,4-6 Unit,1-3 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,139.8,145.0,5,5,14.8,14.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Social Service,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.2,136.0,5,5,11.0,11.4,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Management (Evening),Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,118.4,131.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),7.6,0.32
Enrolled,0,Veterinary Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,123.3,138.0,3,4,14.0,11.75,1-3 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Social Service (Evening),Perempuan,28,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,134.5,150.0,5,6,11.833333333333334,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Advertising & Marketing Mgmt,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,110.6,112.0,4,5,11.75,11.8,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Tourism,Perempuan,28,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,154.0,154.0,12,8,12.333333333333334,12.0,7+ Unit,7+ Unit,Sedang (11-14),9.4,-3.12
Dropout,1,Management (Evening),Perempuan,24,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,160.0,160.0,3,6,11.666666666666666,11.833333333333334,1-3 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Enrolled,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,6,4,12.666666666666666,11.5,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Enrolled,0,Basic Education,Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,132.5,150.0,4,5,12.25,11.6,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,127.7,141.0,6,4,11.285714285714286,13.5,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Dropout,1,Management,Perempuan,22,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,117.5,122.0,2,0,11.5,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),12.7,-1.7
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,127.0,120.0,6,4,11.666666666666666,12.25,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Nursing,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,125.5,139.0,7,7,13.514285714285714,13.514285714285714,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Journalism & Communication,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.5,138.0,6,6,13.0,13.714285714285714,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Basic Education,Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,118.3,119.0,3,4,15.0,10.25,1-3 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,120.8,129.0,7,7,12.744285714285716,12.744285714285716,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Graduate,0,Management,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,95.0,133.1,4,5,11.75,11.8,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Social Service (Evening),Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,122.2,125.0,6,6,12.166666666666666,11.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Enrolled,0,Animation & Multimedia Design,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,143.9,125.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Graduate,0,Communication Design,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,127.2,137.0,5,6,13.4,12.375,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Dropout,1,Social Service,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.2,123.0,5,4,11.8,11.5,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,134.8,154.0,6,6,13.533333333333331,13.533333333333331,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,142.6,144.0,6,4,14.166666666666666,14.0,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,147.9,153.0,7,8,14.652857142857142,14.755555555555556,7+ Unit,7+ Unit,Tinggi (15-20),12.4,1.79
Dropout,1,Animation & Multimedia Design,Perempuan,19,<20 Tahun,Tidak,Menunggak,Tidak,Lajang,160.4,152.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),7.6,0.32
Graduate,0,Management,Laki-laki,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,134.6,150.0,5,5,13.6,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Tourism,Perempuan,22,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,121.0,129.0,6,4,12.833333333333334,13.25,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,142.7,150.0,6,6,14.666666666666666,15.166666666666666,4-6 Unit,4-6 Unit,Tinggi (15-20),9.4,-3.12
Graduate,0,Journalism & Communication,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,115.6,125.0,6,6,13.333333333333334,14.666666666666666,4-6 Unit,4-6 Unit,Tinggi (15-20),12.4,1.79
Graduate,0,Social Service,Perempuan,20,20-22 Tahun,Ya,Menunggak,Tidak,Lajang,130.0,133.1,5,5,13.4,11.4,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,124.3,140.0,7,8,13.3125,15.6375,7+ Unit,7+ Unit,Tinggi (15-20),13.9,0.79
Dropout,1,Animation & Multimedia Design,Perempuan,18,<20 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,137.9,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),8.9,3.51
Dropout,1,Journalism & Communication,Perempuan,20,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,100.0,133.1,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),12.4,1.79
Graduate,0,Journalism & Communication,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,128.2,132.0,6,6,12.333333333333334,13.5,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Enrolled,0,Journalism & Communication,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,135.0,135.0,6,6,13.5,13.333333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.0,135.0,5,6,13.0,11.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Dropout,1,Advertising & Marketing Mgmt,Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,147.0,133.1,2,0,12.5,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,149.5,168.0,6,6,17.0,16.0,4-6 Unit,4-6 Unit,Tinggi (15-20),12.4,1.79
Graduate,0,Social Service,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,144.4,143.0,6,6,13.5,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Tourism,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,116.0,116.0,6,6,12.714285714285714,11.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,120.7,134.0,6,8,13.0,13.927272727272726,4-6 Unit,7+ Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Social Service,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,141.8,140.0,6,6,12.571428571428571,13.5,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Dropout,1,Social Service (Evening),Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,119.7,133.0,4,6,11.5,11.5,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Social Service,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,118.4,125.0,6,6,13.5,13.285714285714286,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Enrolled,0,Social Service (Evening),Perempuan,45,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,134.5,133.1,5,5,13.6,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Veterinary Nursing,Perempuan,28,>25 Tahun,Ya,Menunggak,Tidak,Menikah,128.2,133.1,1,0,12.0,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Nursing,Perempuan,28,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,115.0,137.0,7,8,14.95,14.7375,7+ Unit,7+ Unit,Tinggi (15-20),13.9,0.79
Enrolled,0,Management (Evening),Perempuan,25,23-25 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,130.0,140.0,4,4,11.25,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Dropout,1,Advertising & Marketing Mgmt,Perempuan,19,<20 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,120.7,134.0,3,4,10.666666666666666,12.25,1-3 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,130.5,139.0,7,7,14.992857142857142,14.992857142857142,7+ Unit,7+ Unit,Tinggi (15-20),10.8,1.74
Enrolled,0,Management,Laki-laki,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,107.4,113.0,3,4,10.5,11.25,1-3 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Enrolled,0,Social Service,Laki-laki,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,100.0,133.1,4,3,11.25,11.0,4-6 Unit,1-3 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Journalism & Communication,Laki-laki,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,125.0,132.0,6,6,12.333333333333334,14.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Enrolled,0,Nursing,Laki-laki,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.5,127.0,6,6,13.016666666666666,13.016666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Veterinary Nursing,Laki-laki,20,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,127.2,123.0,3,2,11.333333333333334,11.5,1-3 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Veterinary Nursing,Perempuan,27,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,160.0,130.0,6,6,16.142857142857142,14.666666666666666,4-6 Unit,4-6 Unit,Tinggi (15-20),13.9,0.79
Graduate,0,Veterinary Nursing,Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.0,125.0,6,5,14.833333333333334,13.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Dropout,1,Nursing,Perempuan,19,<20 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,141.5,140.0,7,7,13.327142857142857,13.327142857142857,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Dropout,1,Social Service,Perempuan,19,<20 Tahun,Tidak,Menunggak,Tidak,Lajang,111.4,111.0,4,2,11.0,11.5,4-6 Unit,1-3 Unit,Sedang (11-14),12.7,-1.7
Enrolled,0,Communication Design,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,136.6,132.0,6,6,11.714285714285714,10.375,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Dropout,1,Animation & Multimedia Design,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,154.6,150.0,12,10,12.333333333333334,12.727272727272728,7+ Unit,7+ Unit,Sedang (11-14),8.9,3.51
Dropout,1,Basic Education,Perempuan,20,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,111.4,118.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),11.1,2.02
Dropout,1,Management (Evening),Perempuan,39,>25 Tahun,Tidak,Menunggak,Tidak,Menikah,120.1,150.0,12,8,11.916666666666666,11.25,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Graduate,0,Social Service (Evening),Perempuan,37,>25 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Menikah,100.0,100.0,6,6,11.833333333333334,11.0,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Nursing,Perempuan,30,>25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Menikah,140.0,130.0,3,3,12.333333333333334,11.666666666666666,1-3 Unit,1-3 Unit,Sedang (11-14),13.9,0.79
Graduate,0,Management (Evening),Perempuan,41,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,130.0,130.0,10,10,14.3,14.2,7+ Unit,7+ Unit,Tinggi (15-20),12.7,-1.7
Dropout,1,Nursing,Perempuan,40,>25 Tahun,Tidak,Menunggak,Tidak,Cerai,100.0,133.1,5,5,11.832,11.832,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Dropout,1,Management,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,106.1,112.0,2,0,10.0,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Graduate,0,Management (Evening),Perempuan,28,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,151.4,144.0,5,5,12.0,11.6,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Basic Education,Perempuan,19,<20 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,113.7,120.0,5,0,12.2,0.0,4-6 Unit,0 Unit,Tidak Lulus (0),12.4,1.79
Dropout,1,Advertising & Marketing Mgmt,Perempuan,23,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,116.5,121.0,3,4,11.333333333333334,11.25,1-3 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Social Service (Evening),Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.0,120.0,13,9,13.846153846153848,12.555555555555555,7+ Unit,7+ Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Nursing,Perempuan,24,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,122.0,100.0,7,7,12.412857142857144,12.412857142857144,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Enrolled,0,Advertising & Marketing Mgmt,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,117.1,115.0,3,4,12.666666666666666,12.75,1-3 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.8,123.0,7,7,12.545714285714286,12.545714285714286,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Dropout,1,Journalism & Communication,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,141.4,134.0,3,2,13.0,14.0,1-3 Unit,1-3 Unit,Sedang (11-14),9.4,-3.12
Dropout,1,Agronomy,Perempuan,48,>25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,110.0,123.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),11.1,2.02
Dropout,1,Management (Evening),Perempuan,38,>25 Tahun,Tidak,Menunggak,Tidak,Menikah,120.0,120.0,9,9,12.22222222222222,13.0,7+ Unit,7+ Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Management,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.2,131.0,5,5,13.285714285714286,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Dropout,1,Management (Evening),Laki-laki,30,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,138.4,133.1,3,1,11.666666666666666,11.0,1-3 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Agronomy,Laki-laki,24,23-25 Tahun,Ya,Tepat Waktu,Tidak,Lajang,150.0,150.0,6,6,13.555555555555555,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Graduate,0,Journalism & Communication,Laki-laki,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.8,134.0,6,6,13.166666666666666,12.428571428571429,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Enrolled,0,Animation & Multimedia Design,Laki-laki,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Graduate,0,Tourism,Laki-laki,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,116.3,117.0,6,5,11.666666666666666,12.2,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Dropout,1,Management (Evening),Laki-laki,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,131.5,143.0,4,4,11.0,12.25,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Enrolled,0,Communication Design,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,141.0,142.0,6,1,13.0,10.0,4-6 Unit,1-3 Unit,Rendah (1-10),10.8,1.74
Graduate,0,Communication Design,Laki-laki,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,138.0,132.0,6,6,13.666666666666666,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Dropout,1,Informatics Engineering,Laki-laki,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,127.5,138.0,5,5,14.6,15.2,4-6 Unit,4-6 Unit,Tinggi (15-20),8.9,3.51
Graduate,0,Nursing,Laki-laki,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,127.0,131.0,7,7,12.514285714285714,12.514285714285714,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Enrolled,0,Veterinary Nursing,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,118.9,123.0,3,3,14.0,12.666666666666666,1-3 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Tourism,Laki-laki,25,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,134.5,131.0,6,5,13.166666666666666,12.6,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Informatics Engineering,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.0,141.0,4,3,13.0,12.333333333333334,4-6 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Management,Laki-laki,29,>25 Tahun,Tidak,Menunggak,Tidak,Kumpul Kebo,114.0,133.1,1,0,13.0,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),8.9,3.51
Dropout,1,Informatics Engineering,Laki-laki,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,116.7,116.0,1,3,10.0,13.666666666666666,1-3 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Journalism & Communication,Laki-laki,18,<20 Tahun,Ya,Tepat Waktu,Memiliki Tunggakan,Lajang,125.1,123.0,6,6,14.333333333333334,15.333333333333334,4-6 Unit,4-6 Unit,Tinggi (15-20),11.1,2.02
Dropout,1,Tourism,Laki-laki,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,137.2,133.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Dropout,1,Management (Evening),Laki-laki,27,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,111.4,133.1,1,0,11.0,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),13.9,0.79
Enrolled,0,Veterinary Nursing,Laki-laki,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,105.0,133.1,3,0,11.25,0.0,1-3 Unit,0 Unit,Tidak Lulus (0),12.4,1.79
Dropout,1,Management,Laki-laki,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,124.3,140.0,4,3,10.75,10.571428571428571,4-6 Unit,1-3 Unit,Sedang (11-14),10.8,1.74
